,date,region,state,cases,deaths,new_cases_per_state,new_deaths_per_state
9030,2021-02-11,Nordeste,CE,389457,10705,3349,65
9031,2021-02-11,Nordeste,MA,211644,4821,591,11
9032,2021-02-11,Nordeste,PB,201976,4198,1130,16
9033,2021-02-11,Nordeste,PE,276452,10597,1643,20
9034,2021-02-11,Nordeste,PI,164162,3156,665,7
9035,2021-02-11,Nordeste,RN,147631,3381,945,8
9036,2021-02-11,Nordeste,SE,143400,2855,499,6
9037,2021-02-11,Norte,AC,52172,907,493,5
9038,2021-02-11,Norte,AM,290049,9619,2205,167
9039,2021-02-11,Norte,AP,79835,1093,331,4
9040,2021-02-11,Norte,PA,344363,7874,1881,10
9041,2021-02-11,Norte,RO,134697,2455,714,22
9042,2021-02-11,Norte,RR,76636,937,309,13
9043,2021-02-11,Norte,TO,105998,1444,421,7
9044,2021-02-11,Sudeste,ES,307793,6091,1528,27
9045,2021-02-11,Sudeste,MG,793157,16405,6504,172
9046,2021-02-11,Sudeste,RJ,549114,31134,2033,184
9047,2021-02-11,Sudeste,SP,1889969,55742,11167,323
9048,2021-02-11,Sul,PR,581195,10614,3461,44
9049,2021-02-11,Sul,RS,577345,11244,3333,75
9050,2021-02-11,Sul,SC,605183,6650,3350,24
9051,2021-02-12,Centro-Oeste,DF,283706,4671,512,11
9052,2021-02-12,Centro-Oeste,GO,369652,7911,1478,77
9053,2021-02-12,Centro-Oeste,MS,169308,3100,700,10
9054,2021-02-12,Centro-Oeste,MT,230522,5336,1350,23
9055,2021-02-12,Nordeste,AL,122999,2848,508,9
9056,2021-02-12,Nordeste,BA,623678,10610,3636,67
9057,2021-02-12,Nordeste,CE,390857,10741,1400,36
9058,2021-02-12,Nordeste,MA,212203,4831,559,10
9059,2021-02-12,Nordeste,PB,203113,4213,1137,15
9060,2021-02-12,Nordeste,PE,277832,10621,1380,24
9061,2021-02-12,Nordeste,PI,164858,3166,696,10
9062,2021-02-12,Nordeste,RN,148199,3392,568,11
9063,2021-02-12,Nordeste,SE,143837,2861,437,6
9064,2021-02-12,Norte,AC,52548,910,376,3
9065,2021-02-12,Norte,AM,292494,9753,2445,134
9066,2021-02-12,Norte,AP,80191,1098,356,5
9067,2021-02-12,Norte,PA,346146,7924,1783,50
9068,2021-02-12,Norte,RO,135535,2482,838,27
9069,2021-02-12,Norte,RR,76973,962,337,25
9070,2021-02-12,Norte,TO,106495,1447,497,3
9071,2021-02-12,Sudeste,ES,309294,6116,1501,25
9072,2021-02-12,Sudeste,MG,798711,16595,5554,190
9073,2021-02-12,Sudeste,RJ,551882,31283,2768,149
9074,2021-02-12,Sudeste,SP,1901574,55971,11605,229
9075,2021-02-12,Sul,PR,583786,10661,2591,47
9076,2021-02-12,Sul,RS,580518,11300,3173,56
9077,2021-02-12,Sul,SC,608544,6686,3361,36
9078,2021-02-13,Centro-Oeste,DF,284301,4680,595,9
9079,2021-02-13,Centro-Oeste,GO,370804,7957,1152,46
9080,2021-02-13,Centro-Oeste,MS,170126,3115,818,15
9081,2021-02-13,Centro-Oeste,MT,231459,5357,937,21
9082,2021-02-13,Nordeste,AL,123625,2856,626,8
9083,2021-02-13,Nordeste,BA,627265,10674,3587,64
9084,2021-02-13,Nordeste,CE,390857,10741,0,0
9085,2021-02-13,Nordeste,MA,212720,4841,517,10
9086,2021-02-13,Nordeste,PB,203943,4230,830,17
9087,2021-02-13,Nordeste,PE,279637,10644,1805,23
9088,2021-02-13,Nordeste,PI,165319,3175,461,9
9089,2021-02-13,Nordeste,RN,148199,3392,0,0
9090,2021-02-13,Nordeste,SE,144493,2869,656,8
9091,2021-02-13,Norte,AC,52920,917,372,7
9092,2021-02-13,Norte,AM,294322,9819,1828,66
9093,2021-02-13,Norte,AP,80374,1102,183,4
9094,2021-02-13,Norte,PA,347500,7984,1354,60
9095,2021-02-13,Norte,RO,135784,2484,249,2
9096,2021-02-13,Norte,RR,77201,976,228,14
9097,2021-02-13,Norte,TO,106974,1451,479,4
9098,2021-02-13,Sudeste,ES,310150,6135,856,19
9099,2021-02-13,Sudeste,MG,804063,16760,5352,165
9100,2021-02-13,Sudeste,RJ,554040,31383,2158,100
9101,2021-02-13,Sudeste,SP,1911411,56191,9837,220
9102,2021-02-13,Sul,PR,586944,10728,3158,67
9103,2021-02-13,Sul,RS,584024,11355,3506,55
9104,2021-02-13,Sul,SC,611299,6716,2755,30
9105,2021-02-14,Centro-Oeste,DF,284838,4688,537,8
9106,2021-02-14,Centro-Oeste,GO,371391,7963,587,6
9107,2021-02-14,Centro-Oeste,MS,170522,3130,396,15
9108,2021-02-14,Centro-Oeste,MT,231762,5375,303,18
9109,2021-02-14,Nordeste,AL,124295,2865,670,9
9110,2021-02-14,Nordeste,BA,629849,10735,2584,61
9111,2021-02-14,Nordeste,CE,393650,10822,2793,81
9112,2021-02-14,Nordeste,MA,212874,4850,154,9
9113,2021-02-14,Nordeste,PB,204584,4242,641,12
9114,2021-02-14,Nordeste,PE,280528,10662,891,18
9115,2021-02-14,Nordeste,PI,165857,3182,538,7
9116,2021-02-14,Nordeste,RN,148598,3404,399,12
9117,2021-02-14,Nordeste,SE,145029,2876,536,7
9118,2021-02-14,Norte,AC,53027,921,107,4
9119,2021-02-14,Norte,AM,294954,9872,632,53
9120,2021-02-14,Norte,AP,80528,1102,154,0
9121,2021-02-14,Norte,PA,347963,7999,463,15
9122,2021-02-14,Norte,RO,136603,2509,819,25
9123,2021-02-14,Norte,RR,77460,976,259,0
9124,2021-02-14,Norte,TO,107163,1455,189,4
9125,2021-02-14,Sudeste,ES,310760,6141,610,6
9126,2021-02-14,Sudeste,MG,807247,16879,3184,119
9127,2021-02-14,Sudeste,RJ,554835,31487,795,104
9128,2021-02-14,Sudeste,SP,1913598,56266,2187,75
9129,2021-02-14,Sul,PR,588088,10738,1144,10
9130,2021-02-14,Sul,RS,585346,11379,1322,24
9131,2021-02-14,Sul,SC,613164,6727,1865,11
9132,2021-02-15,Centro-Oeste,DF,285576,4697,738,9
9133,2021-02-15,Centro-Oeste,GO,372372,7984,981,21
9134,2021-02-15,Centro-Oeste,MS,170917,3142,395,12
9135,2021-02-15,Centro-Oeste,MT,232716,5396,954,21
9136,2021-02-15,Nordeste,AL,125044,2873,749,8
9137,2021-02-15,Nordeste,BA,631645,10798,1796,63
9138,2021-02-15,Nordeste,CE,396495,10836,2845,14
9139,2021-02-15,Nordeste,MA,213087,4860,213,10
9140,2021-02-15,Nordeste,PB,205579,4255,995,13
9141,2021-02-15,Nordeste,PE,281331,10677,803,15
9142,2021-02-15,Nordeste,PI,166098,3190,241,8
9143,2021-02-15,Nordeste,RN,156939,3413,8341,9
9144,2021-02-15,Nordeste,SE,145677,2881,648,5
9145,2021-02-15,Norte,AC,53455,931,428,10
9146,2021-02-15,Norte,AM,295879,9992,925,120
9147,2021-02-15,Norte,AP,80663,1106,135,4
9148,2021-02-15,Norte,PA,348448,8019,485,20
9149,2021-02-15,Norte,RO,137384,2533,781,24
9150,2021-02-15,Norte,RR,77531,976,71,0
9151,2021-02-15,Norte,TO,107240,1457,77,2
9152,2021-02-15,Sudeste,ES,311236,6156,476,15
9153,2021-02-15,Sudeste,MG,808693,16887,1446,8
9154,2021-02-15,Sudeste,RJ,555541,31512,706,25
9155,2021-02-15,Sudeste,SP,1915914,56304,2316,38
9156,2021-02-15,Sul,PR,589494,10765,1406,27
9157,2021-02-15,Sul,RS,586315,11387,969,8
9158,2021-02-15,Sul,SC,615441,6746,2277,19
9159,2021-02-16,Centro-Oeste,DF,286137,4708,561,11
9160,2021-02-16,Centro-Oeste,GO,373703,8043,1331,59
9161,2021-02-16,Centro-Oeste,MS,171828,3160,911,18
9162,2021-02-16,Centro-Oeste,MT,234173,5415,1457,19
9163,2021-02-16,Nordeste,AL,125676,2883,632,10
9164,2021-02-16,Nordeste,BA,635494,10864,3849,66
9165,2021-02-16,Nordeste,CE,397442,10850,947,14
9166,2021-02-16,Nordeste,MA,213478,4871,391,11
9167,2021-02-16,Nordeste,PB,206397,4272,818,17
9168,2021-02-16,Nordeste,PE,282913,10711,1582,34
9169,2021-02-16,Nordeste,PI,166589,3201,491,11
9170,2021-02-16,Nordeste,RN,157150,3416,211,3
9171,2021-02-16,Nordeste,SE,146094,2886,417,5
9172,2021-02-16,Norte,AC,53590,932,135,1
9173,2021-02-16,Norte,AM,297687,10100,1808,108
9174,2021-02-16,Norte,AP,80940,1112,277,6
9175,2021-02-16,Norte,PA,349671,8064,1223,45
9176,2021-02-16,Norte,RO,138133,2561,749,28
9177,2021-02-16,Norte,RR,77697,995,166,19
9178,2021-02-16,Norte,TO,107560,1458,320,1
9179,2021-02-16,Sudeste,ES,311647,6176,411,20
9180,2021-02-16,Sudeste,MG,811742,16903,3049,16
9181,2021-02-16,Sudeste,RJ,563926,31630,8385,118
9182,2021-02-16,Sudeste,SP,1927410,56702,11496,398
9183,2021-02-16,Sul,PR,597494,10842,8000,77
9184,2021-02-16,Sul,RS,588212,11407,1897,20
9185,2021-02-16,Sul,SC,619198,6778,3757,32
9186,2021-02-17,Centro-Oeste,DF,286720,4718,583,10
9187,2021-02-17,Centro-Oeste,GO,375124,8109,1421,66
9188,2021-02-17,Centro-Oeste,MS,172402,3166,574,6
9189,2021-02-17,Centro-Oeste,MT,235874,5455,1701,40
9190,2021-02-17,Nordeste,AL,126326,2893,650,10
9191,2021-02-17,Nordeste,BA,639227,10928,3733,64
9192,2021-02-17,Nordeste,CE,408555,10868,11113,18
9193,2021-02-17,Nordeste,MA,214058,4883,580,12
9194,2021-02-17,Nordeste,PB,207411,4288,1014,16
9195,2021-02-17,Nordeste,PE,284840,10744,1927,33
9196,2021-02-17,Nordeste,PI,167102,3210,513,9
9197,2021-02-17,Nordeste,RN,157422,3424,272,8
9198,2021-02-17,Nordeste,SE,146558,2893,464,7
9199,2021-02-17,Norte,AC,53892,940,302,8
9200,2021-02-17,Norte,AM,299495,10181,1808,81
9201,2021-02-17,Norte,AP,81211,1116,271,4
9202,2021-02-17,Norte,PA,350338,8074,667,10
9203,2021-02-17,Norte,RO,139250,2586,1117,25
9204,2021-02-17,Norte,RR,78068,995,371,0
9205,2021-02-17,Norte,TO,107832,1461,272,3
9206,2021-02-17,Sudeste,ES,312501,6203,854,27
9207,2021-02-17,Sudeste,MG,816901,17109,5159,206
9208,2021-02-17,Sudeste,RJ,564513,31701,587,71
9209,2021-02-17,Sudeste,SP,1938712,56960,11302,258
9210,2021-02-17,Sul,PR,601554,10902,4060,60
9211,2021-02-17,Sul,RS,590134,11479,1922,72
9212,2021-02-17,Sul,SC,622727,6804,3529,26
9213,2021-02-18,Centro-Oeste,DF,287365,4728,645,10
9214,2021-02-18,Centro-Oeste,GO,377020,8163,1896,54
9215,2021-02-18,Centro-Oeste,MS,173235,3178,833,12
9216,2021-02-18,Centro-Oeste,MT,237403,5484,1529,29
9217,2021-02-18,Nordeste,AL,126952,2903,626,10
9218,2021-02-18,Nordeste,BA,643244,10995,4017,67
9219,2021-02-18,Nordeste,CE,408555,10868,0,0
9220,2021-02-18,Nordeste,MA,214478,4895,420,12
9221,2021-02-18,Nordeste,PB,208742,4306,1331,18
9222,2021-02-18,Nordeste,PE,287066,10780,2226,36
9223,2021-02-18,Nordeste,PI,167624,3222,522,12
9224,2021-02-18,Nordeste,RN,157800,3437,378,13
9225,2021-02-18,Nordeste,SE,146837,2896,279,3
9226,2021-02-18,Norte,AC,54130,948,238,8
9227,2021-02-18,Norte,AM,301636,10286,2141,105
9228,2021-02-18,Norte,AP,81470,1120,259,4
9229,2021-02-18,Norte,PA,351472,8087,1134,13
9230,2021-02-18,Norte,RO,140205,2623,955,37
9231,2021-02-18,Norte,RR,78394,1024,326,29
9232,2021-02-18,Norte,TO,108397,1464,565,3
9233,2021-02-18,Sudeste,ES,313527,6234,1026,31
9234,2021-02-18,Sudeste,MG,822448,17249,5547,140
9235,2021-02-18,Sudeste,RJ,566928,31882,2415,181
9236,2021-02-18,Sudeste,SP,1949459,57240,10747,280
9237,2021-02-18,Sul,PR,604594,10992,3040,90
9238,2021-02-18,Sul,RS,594259,11609,4125,130
9239,2021-02-18,Sul,SC,627386,6844,4659,40
9240,2021-02-19,Centro-Oeste,DF,288229,4738,864,10
9241,2021-02-19,Centro-Oeste,GO,378589,8229,1569,66
9242,2021-02-19,Centro-Oeste,MS,174106,3186,871,8
9243,2021-02-19,Centro-Oeste,MT,238835,5500,1432,16
9244,2021-02-19,Nordeste,AL,127341,2913,389,10
9245,2021-02-19,Nordeste,BA,647384,11060,4140,65
9246,2021-02-19,Nordeste,CE,406023,10896,-2532,28
9247,2021-02-19,Nordeste,MA,215223,4910,745,15
9248,2021-02-19,Nordeste,PB,209933,4328,1191,22
9249,2021-02-19,Nordeste,PE,288424,10804,1358,24
9250,2021-02-19,Nordeste,PI,168403,3232,779,10
9251,2021-02-19,Nordeste,RN,159072,3448,1272,11
9252,2021-02-19,Nordeste,SE,147266,2901,429,5
9253,2021-02-19,Norte,AC,54562,951,432,3
9254,2021-02-19,Norte,AM,303586,10359,1950,73
9255,2021-02-19,Norte,AP,81689,1121,219,1
9256,2021-02-19,Norte,PA,353036,8163,1564,76
9257,2021-02-19,Norte,RO,141212,2667,1007,44
9258,2021-02-19,Norte,RR,78822,1028,428,4
9259,2021-02-19,Norte,TO,108896,1470,499,6
9260,2021-02-19,Sudeste,ES,315310,6257,1783,23
9261,2021-02-19,Sudeste,MG,827437,17442,4989,193
9262,2021-02-19,Sudeste,RJ,569184,32045,2256,163
9263,2021-02-19,Sudeste,SP,1960564,57499,11105,259
9264,2021-02-19,Sul,PR,608226,11061,3632,69
9265,2021-02-19,Sul,RS,598456,11666,4197,57
9266,2021-02-19,Sul,SC,631868,6891,4482,47
9267,2021-02-20,Centro-Oeste,DF,288977,4747,748,9
9268,2021-02-20,Centro-Oeste,GO,379981,8275,1392,46
9269,2021-02-20,Centro-Oeste,MS,175113,3198,1007,12
9270,2021-02-20,Centro-Oeste,MT,240059,5524,1224,24
9271,2021-02-20,Nordeste,AL,127843,2923,502,10
9272,2021-02-20,Nordeste,BA,651484,11128,4100,68
9273,2021-02-20,Nordeste,CE,407697,10938,1674,42
9274,2021-02-20,Nordeste,MA,215857,4924,634,14
9275,2021-02-20,Nordeste,PB,211282,4344,1349,16
9276,2021-02-20,Nordeste,PE,289556,10839,1132,35
9277,2021-02-20,Nordeste,PI,169186,3238,783,6
9278,2021-02-20,Nordeste,RN,159821,3472,749,24
9279,2021-02-20,Nordeste,SE,147599,2906,333,5
9280,2021-02-20,Norte,AC,54743,957,181,6
9281,2021-02-20,Norte,AM,305250,10409,1664,50
9282,2021-02-20,Norte,AP,81874,1121,185,0
9283,2021-02-20,Norte,PA,354587,8266,1551,103
9284,2021-02-20,Norte,RO,141709,2685,497,18
9285,2021-02-20,Norte,RR,79444,1037,622,9
9286,2021-02-20,Norte,TO,109518,1476,622,6
9287,2021-02-20,Sudeste,ES,316473,6264,1163,7
9288,2021-02-20,Sudeste,MG,837041,17594,9604,152
9289,2021-02-20,Sudeste,RJ,571434,32167,2250,122
9290,2021-02-20,Sudeste,SP,1971423,57743,10859,244
9291,2021-02-20,Sul,PR,612084,11120,3858,59
9292,2021-02-20,Sul,RS,602668,11753,4212,87
9293,2021-02-20,Sul,SC,636445,6929,4577,38
9294,2021-02-21,Centro-Oeste,DF,289820,4757,843,10
9295,2021-02-21,Centro-Oeste,GO,380210,8286,229,11
9296,2021-02-21,Centro-Oeste,MS,175544,3204,431,6
9297,2021-02-21,Centro-Oeste,MT,240371,5534,312,10
9298,2021-02-21,Nordeste,AL,128192,2932,349,9
9299,2021-02-21,Nordeste,BA,653335,11191,1851,63
9300,2021-02-21,Nordeste,CE,409954,10954,2257,16
9301,2021-02-21,Nordeste,MA,215942,4936,85,12
9302,2021-02-21,Nordeste,PB,212286,4356,1004,12
9303,2021-02-21,Nordeste,PE,290500,10849,944,10
9304,2021-02-21,Nordeste,PI,169465,3242,279,4
9305,2021-02-21,Nordeste,RN,160671,3487,850,15
9306,2021-02-21,Nordeste,SE,148026,2909,427,3
9307,2021-02-21,Norte,AC,54786,963,43,6
9308,2021-02-21,Norte,AM,306003,10462,753,53
9309,2021-02-21,Norte,AP,82015,1121,141,0
9310,2021-02-21,Norte,PA,355128,8278,541,12
9311,2021-02-21,Norte,RO,142222,2690,513,5
9312,2021-02-21,Norte,RR,79606,1037,162,0
9313,2021-02-21,Norte,TO,109841,1481,323,5
9314,2021-02-21,Sudeste,ES,317573,6275,1100,11
9315,2021-02-21,Sudeste,MG,840315,17714,3274,120
9316,2021-02-21,Sudeste,RJ,572007,32173,573,6
9317,2021-02-21,Sudeste,SP,1975927,57799,4504,56
9318,2021-02-21,Sul,PR,615066,11142,2982,22
9319,2021-02-21,Sul,RS,604385,11771,1717,18
9320,2021-02-21,Sul,SC,638984,6961,2539,32
9321,2021-02-22,Centro-Oeste,DF,290771,4766,951,9
9322,2021-02-22,Centro-Oeste,GO,381348,8298,1138,12
9323,2021-02-22,Centro-Oeste,MS,175973,3224,429,20
9324,2021-02-22,Centro-Oeste,MT,241429,5560,1058,26
9325,2021-02-22,Nordeste,AL,128501,2940,309,8
9326,2021-02-22,Nordeste,BA,655481,11254,2146,63
9327,2021-02-22,Nordeste,CE,410998,10976,1044,22
9328,2021-02-22,Nordeste,MA,216210,4949,268,13
9329,2021-02-22,Nordeste,PB,213227,4379,941,23
9330,2021-02-22,Nordeste,PE,291189,10863,689,14
9331,2021-02-22,Nordeste,PI,169722,3249,257,7
9332,2021-02-22,Nordeste,RN,160752,3498,81,11
9333,2021-02-22,Nordeste,SE,148372,2914,346,5
9334,2021-02-22,Norte,AC,54969,968,183,5
9335,2021-02-22,Norte,AM,307164,10522,1161,60
9336,2021-02-22,Norte,AP,82378,1125,363,4
9337,2021-02-22,Norte,PA,355745,8322,617,44
9338,2021-02-22,Norte,RO,143085,2721,863,31
9339,2021-02-22,Norte,RR,79818,1037,212,0
9340,2021-02-22,Norte,TO,110077,1485,236,4
9341,2021-02-22,Sudeste,ES,318812,6298,1239,23
9342,2021-02-22,Sudeste,MG,842377,17733,2062,19
9343,2021-02-22,Sudeste,RJ,572866,32256,859,83
9344,2021-02-22,Sudeste,SP,1978477,57842,2550,43
9345,2021-02-22,Sul,PR,617165,11156,2099,14
9346,2021-02-22,Sul,RS,606414,11820,2029,49
9347,2021-02-22,Sul,SC,641840,6988,2856,27
9348,2021-02-23,Centro-Oeste,DF,291353,4775,582,9
9349,2021-02-23,Centro-Oeste,GO,384124,8362,2776,64
9350,2021-02-23,Centro-Oeste,MS,177158,3241,1185,17
9351,2021-02-23,Centro-Oeste,MT,243172,5602,1743,42
9352,2021-02-23,Nordeste,AL,129046,2949,545,9
9353,2021-02-23,Nordeste,BA,660506,11320,5025,66
9354,2021-02-23,Nordeste,CE,413050,11040,2052,64
9355,2021-02-23,Nordeste,MA,216647,4962,437,13
9356,2021-02-23,Nordeste,PB,214207,4404,980,25
9357,2021-02-23,Nordeste,PE,292913,10887,1724,24
9358,2021-02-23,Nordeste,PI,170355,3260,633,11
9359,2021-02-23,Nordeste,RN,161279,3520,527,22
9360,2021-02-23,Nordeste,SE,148627,2921,255,7
9361,2021-02-23,Norte,AC,55591,974,622,6
9362,2021-02-23,Norte,AM,309311,10573,2147,51
9363,2021-02-23,Norte,AP,82606,1127,228,2
9364,2021-02-23,Norte,PA,357595,8353,1850,31
9365,2021-02-23,Norte,RO,144184,2745,1099,24
9366,2021-02-23,Norte,RR,80097,1061,279,24
9367,2021-02-23,Norte,TO,110761,1490,684,5
9368,2021-02-23,Sudeste,ES,320053,6318,1241,20
9369,2021-02-23,Sudeste,MG,847763,17774,5386,41
9370,2021-02-23,Sudeste,RJ,573275,32403,409,147
9371,2021-02-23,Sudeste,SP,1990554,58199,12077,357
9372,2021-02-23,Sul,PR,623440,11293,6275,137
9373,2021-02-23,Sul,RS,612191,11932,5777,112
9374,2021-02-23,Sul,SC,648017,7044,6177,56
9375,2021-02-24,Centro-Oeste,DF,292714,4791,1361,16
9376,2021-02-24,Centro-Oeste,GO,387582,8409,3458,47
9377,2021-02-24,Centro-Oeste,MS,178250,3246,1092,5
9378,2021-02-24,Centro-Oeste,MT,245022,5624,1850,22
9379,2021-02-24,Nordeste,AL,129445,2959,399,10
9380,2021-02-24,Nordeste,BA,664904,11388,4398,68
9381,2021-02-24,Nordeste,CE,415664,11087,2614,47
9382,2021-02-24,Nordeste,MA,217302,4977,655,15
9383,2021-02-24,Nordeste,PB,215527,4420,1320,16
9384,2021-02-24,Nordeste,PE,294479,10911,1566,24
9385,2021-02-24,Nordeste,PI,171032,3274,677,14
9386,2021-02-24,Nordeste,RN,162235,3539,956,19
9387,2021-02-24,Nordeste,SE,149077,2930,450,9
9388,2021-02-24,Norte,AC,55881,975,290,1
9389,2021-02-24,Norte,AM,310919,10642,1608,69
9390,2021-02-24,Norte,AP,82868,1131,262,4
9391,2021-02-24,Norte,PA,359289,8383,1694,30
9392,2021-02-24,Norte,RO,145427,2787,1243,42
9393,2021-02-24,Norte,RR,80472,1074,375,13
9394,2021-02-24,Norte,TO,111370,1496,609,6
9395,2021-02-24,Sudeste,ES,321535,6337,1482,19
9396,2021-02-24,Sudeste,MG,853459,17974,5696,200
9397,2021-02-24,Sudeste,RJ,577183,32574,3908,171
9398,2021-02-24,Sudeste,SP,2002640,58528,12086,329
9399,2021-02-24,Sul,PR,627907,11358,4467,65
9400,2021-02-24,Sul,RS,619385,12029,7194,97
9401,2021-02-24,Sul,SC,652895,7114,4878,70
9402,2021-02-25,Centro-Oeste,DF,293782,4805,1068,14
9403,2021-02-25,Centro-Oeste,GO,390483,8451,2901,42
9404,2021-02-25,Centro-Oeste,MS,179144,3270,894,24
9405,2021-02-25,Centro-Oeste,MT,246672,5648,1650,24
9406,2021-02-25,Nordeste,AL,129917,2969,472,10
9407,2021-02-25,Nordeste,BA,669821,11488,4917,100
9408,2021-02-25,Nordeste,CE,418072,11143,2408,56
9409,2021-02-25,Nordeste,MA,218156,4994,854,17
9410,2021-02-25,Nordeste,PB,217121,4433,1594,13
9411,2021-02-25,Nordeste,PE,295681,10926,1202,15
9412,2021-02-25,Nordeste,PI,171668,3289,636,15
9413,2021-02-25,Nordeste,RN,163515,3553,1280,14
9414,2021-02-25,Nordeste,SE,149637,2940,560,10
9415,2021-02-25,Norte,AC,56257,982,376,7
9416,2021-02-25,Norte,AM,312339,10728,1420,86
9417,2021-02-25,Norte,AP,83062,1135,194,4
9418,2021-02-25,Norte,PA,360629,8435,1340,52
9419,2021-02-25,Norte,RO,146426,2801,999,14
9420,2021-02-25,Norte,RR,80923,1083,451,9
9421,2021-02-25,Norte,TO,112054,1503,684,7
9422,2021-02-25,Sudeste,ES,322920,6362,1385,25
9423,2021-02-25,Sudeste,MG,862502,18135,9043,161
9424,2021-02-25,Sudeste,RJ,579118,32771,1935,197
9425,2021-02-25,Sudeste,SP,2014529,58873,11889,345
9426,2021-02-25,Sul,PR,633553,11467,5646,109
9427,2021-02-25,Sul,RS,624831,12149,5446,120
9428,2021-02-25,Sul,SC,657649,7165,4754,51
9429,2021-02-26,Centro-Oeste,DF,294911,4819,1129,14
9430,2021-02-26,Centro-Oeste,GO,393862,8480,3379,29
9431,2021-02-26,Centro-Oeste,MS,180058,3293,914,23
9432,2021-02-26,Centro-Oeste,MT,248111,5675,1439,27
9433,2021-02-26,Nordeste,AL,130583,2979,666,10
9434,2021-02-26,Nordeste,BA,674384,11625,4563,137
9435,2021-02-26,Nordeste,CE,421234,11191,3162,48
9436,2021-02-26,Nordeste,MA,218435,5012,279,18
9437,2021-02-26,Nordeste,PB,218307,4451,1186,18
9438,2021-02-26,Nordeste,PE,297404,10945,1723,19
9439,2021-02-26,Nordeste,PI,172525,3305,857,16
9440,2021-02-26,Nordeste,RN,165050,3562,1535,9
9441,2021-02-26,Nordeste,SE,150042,2947,405,7
9442,2021-02-26,Norte,AC,56731,986,474,4
9443,2021-02-26,Norte,AM,313911,10784,1572,56
9444,2021-02-26,Norte,AP,83279,1136,217,1
9445,2021-02-26,Norte,PA,362488,8519,1859,84
9446,2021-02-26,Norte,RO,147377,2817,951,16
9447,2021-02-26,Norte,RR,81281,1092,358,9
9448,2021-02-26,Norte,TO,112823,1509,769,6
9449,2021-02-26,Sudeste,ES,324123,6387,1203,25
9450,2021-02-26,Sudeste,MG,869230,18276,6728,141
9451,2021-02-26,Sudeste,RJ,579542,32909,424,138
9452,2021-02-26,Sudeste,SP,2026125,59129,11596,256
9453,2021-02-26,Sul,PR,638096,11539,4543,72
9454,2021-02-26,Sul,RS,632019,12226,7188,77
9455,2021-02-26,Sul,SC,663699,7242,6050,77
9456,2021-02-27,Centro-Oeste,DF,295615,4831,704,12
9457,2021-02-27,Centro-Oeste,GO,395572,8510,1710,30
9458,2021-02-27,Centro-Oeste,MS,180986,3306,928,13
9459,2021-02-27,Centro-Oeste,MT,248943,5687,832,12
9460,2021-02-27,Nordeste,AL,131066,2989,483,10
9461,2021-02-27,Nordeste,BA,680904,11729,6520,104
9462,2021-02-27,Nordeste,CE,422782,11259,1548,68
9463,2021-02-27,Nordeste,MA,219233,5032,798,20
9464,2021-02-27,Nordeste,PB,219723,4471,1416,20
9465,2021-02-27,Nordeste,PE,298859,10974,1455,29
9466,2021-02-27,Nordeste,PI,173290,3326,765,21
9467,2021-02-27,Nordeste,RN,165344,3578,294,16
9468,2021-02-27,Nordeste,SE,150533,2955,491,8
9469,2021-02-27,Norte,AC,57337,996,606,10
9470,2021-02-27,Norte,AM,315599,10831,1688,47
9471,2021-02-27,Norte,AP,83505,1139,226,3
9472,2021-02-27,Norte,PA,363916,8577,1428,58
9473,2021-02-27,Norte,RO,147999,2832,622,15
9474,2021-02-27,Norte,RR,81776,1100,495,8
9475,2021-02-27,Norte,TO,113594,1517,771,8
9476,2021-02-27,Sudeste,ES,325190,6396,1067,9
9477,2021-02-27,Sudeste,MG,874884,18431,5654,155
9478,2021-02-27,Sudeste,RJ,582164,33035,2622,126
9479,2021-02-27,Sudeste,SP,2037267,59428,11142,299
9480,2021-02-27,Sul,PR,643344,11635,5248,96
9481,2021-02-27,Sul,RS,638996,12343,6977,117
9482,2021-02-27,Sul,SC,668811,7314,5112,72
9483,2021-02-28,Centro-Oeste,DF,296694,4838,1079,7
9484,2021-02-28,Centro-Oeste,GO,395813,8517,241,7
9485,2021-02-28,Centro-Oeste,MS,181528,3319,542,13
9486,2021-02-28,Centro-Oeste,MT,249418,5713,475,26
9487,2021-02-28,Nordeste,AL,131746,2999,680,10
9488,2021-02-28,Nordeste,BA,684037,11819,3133,90
9489,2021-02-28,Nordeste,CE,425372,11284,2590,25
9490,2021-02-28,Nordeste,MA,219307,5052,74,20
9491,2021-02-28,Nordeste,PB,221115,4496,1392,25
9492,2021-02-28,Nordeste,PE,299475,10996,616,22
9493,2021-02-28,Nordeste,PI,173691,3335,401,9
9494,2021-02-28,Nordeste,RN,166895,3585,1551,7
9495,2021-02-28,Nordeste,SE,151411,2961,878,6
9496,2021-02-28,Norte,AC,57534,998,197,2
9497,2021-02-28,Norte,AM,315966,10860,367,29
9498,2021-02-28,Norte,AP,83663,1140,158,1
9499,2021-02-28,Norte,PA,364643,8591,727,14
9500,2021-02-28,Norte,RO,148772,2850,773,18
9501,2021-02-28,Norte,RR,82049,1100,273,0
9502,2021-02-28,Norte,TO,113924,1526,330,9
9503,2021-02-28,Sudeste,ES,326270,6406,1080,10
9504,2021-02-28,Sudeste,MG,878705,18565,3821,134
9505,2021-02-28,Sudeste,RJ,583044,33080,880,45
9506,2021-02-28,Sudeste,SP,2041628,59493,4361,65
9507,2021-02-28,Sul,PR,647032,11669,3688,34
